facility_id,name,district,state,pin_code,latitude,longitude,raw_notes,has_icu,has_ot,has_nicu,has_dialysis,has_oncology,has_blood_bank,has_oxygen_supply,is_24_7,has_anesthesiologist,has_surgeon,doctor_count,uses_parttime_doctors,equipment_mentioned,specialties_mentioned,data_staleness_years,trust_score,trust_level,contradictions,trust_reasoning
3331,Dr Rakesh Mittal Clinic,Dehradun,Uttarakhand,248001,30.32626152,78.03575134,"clinic familymedicine internalmedicine  located in dehradun, uttarakhand, india uttarakhand medical council registration number 27374 (registered in 1982) educational qualifications mbbs/md has 43 years of clinical experience offers video consultations specializes in internal medicine provides outpatient services (in-clinic visits) at dr rakesh mittal clinic speaks english ",False,False,False,False,False,False,False,False,False,False,,False,[],"['familyMedicine', 'internalMedicine']",,5.0,MEDIUM,[],Score 5.0/10. Issues: None
3332,Dr Rakhi Gupta Best Dental in Paschim Vihar Best Dentist in Paschim Vihar,New Delhi,Delhi,110087,28.53104591,77.29354095,dr rakhi gupta best dental in paschim vihar best dentist in paschim vihar dental implant in paschim vihar dentistry prosthodontics  offers dental implant services at paschim vihar location provides dental implant procedures,False,False,False,False,False,False,False,False,False,False,,False,[],"['dentistry', 'prosthodontics']",,5.0,MEDIUM,[],Score 5.0/10. Issues: None
3333,Dr Raman Dental,Hyderabad,Telangana,500068,17.38161469,78.50017548,"this clinic specializes in dental implants, smile designing, and orthodontics. familymedicine orthodontics dentistry uses state-of-the-art dental technology outpatient dental care dr. shruti kanuganti of raman dental received the nandi award in 2025 describes itself as a globally leading advanced multispeciality dental hospital specializes in dental implants, smile designing, and orthodontics operates for over 15 years dr. shruti kanuganti received the platinum invisalign provider award 2024 offers invisalign treatment has a dedicated dental team including dr. shruthi (orthodontist), dr. raman (orthodontist), dr. m. anusha bds, dr. s. haritha bds mds, dr. vamsisilpa k bds multispeciality dental hospital in hyderabad performs dental implant placement invisalign dental implants smile designing root canal treatment teeth whitening performs smile designing pediatric dentistry provides orthodontic treatment dental braces tooth extraction offers invisalign treatment",False,False,False,False,False,False,False,False,False,False,,False,['Uses state-of-the-art dental technology'],"['familyMedicine', 'orthodontics', 'dentistry']",,5.0,MEDIUM,[],Score 5.0/10. Issues: None
3334,Dr Raman Jindal Orthopedic Hospital,Meerut,Uttar Pradesh,250001,29.00566483,77.74339294,"dr raman jindal's orthopedic hospital in meerut is a premier medical facility dedicated to providing comprehensive orthopedic care. under the expert leadership of dr. raman jindal, a highly respected orthopedic surgeon with over two decades of experience, the hospital offers a wide range of services to address various musculoskeletal conditions. criticalcaremedicine orthopedicsportsmedicine jointreconstructionsurgery familymedicine gynecologyandobstetrics internalmedicine orthopedicsurgery psychiatry endocrinologyanddiabetesandmetabolism digital x-ray imaging system dr raman jindal has over 20 years of experience in orthopedic surgery listed under orthopedic hospitals category on exportersindia specializes in knee replacement and hip replacement surgeries orthopedic clinic located in meerut, uttar pradesh provides orthopedic hospital/clinic services provides orthopedic consultations (outpatient) specializes in sports injuries specializes in fracture repair and arthroscopic procedures center has performed more than 500 knee and hip joint replacement surgeries performs complex trauma surgeries performs hip replacement surgery performs knee replacement surgery performs fracture repair surgery hip replacement surgeries knee replacement surgeries trauma surgeries orthopedic consultations for bone, joint, muscle and deformity related conditions tens therapy performs arthroscopic procedures",False,False,False,False,False,False,False,False,False,True,,False,['Digital X-Ray imaging system'],"['criticalCareMedicine', 'orthopedicSportsMedicine', 'jointReconstructionSurgery', 'familyMedicine', 'gynecologyAndObstetrics', 'internalMedicine', 'orthopedicSurgery', 'psychiatry', 'endocrinologyAndDiabetesAndMetabolism']",,6.0,MEDIUM,[],Score 6.0/10. Issues: None
3335,Dr Ramesh Amate Ayush Clinic,Bengaluru,Karnataka,560083,12.8665657,77.57802582,nan familymedicine   ,False,False,False,False,False,False,False,False,False,False,,False,[],['familyMedicine'],,5.0,MEDIUM,[],Score 5.0/10. Issues: None
3336,Dr Ramesh Bhargav Clinic,Bhopal,Madhya Pradesh,462001,23.27799416,77.40390778,nan familymedicine   ,False,False,False,False,False,False,False,False,False,False,,False,[],['familyMedicine'],,5.0,MEDIUM,[],Score 5.0/10. Issues: None
3337,Dr Ramesh Sakariya Clinic,Mumbai,Maharashtra,400010,18.96060181,72.82849884,nan familymedicine internalmedicine  offers clinic visits for patients offers video consultation services is listed as a general physician in mumbai central online booking available via justdial ,False,False,False,False,False,False,False,False,False,False,,False,[],"['familyMedicine', 'internalMedicine']",,5.0,MEDIUM,[],Score 5.0/10. Issues: None
3338,Dr Rana's Health Care Center,Delhi,Delhi,110051,28.65586472,77.28170776,nan familymedicine internalmedicine   ,False,False,False,False,False,False,False,False,False,False,,False,[],"['familyMedicine', 'internalMedicine']",,5.0,MEDIUM,[],Score 5.0/10. Issues: None
3339,Dr Rangas Smile Kare,Chennai,Tamil Nadu,600073,12.91986465,80.16169739,"multi-speciality dental clinic specializing in dental & invisible braces, root canal treatment familymedicine endodontics dentistry orthodontics   ",False,False,False,False,False,False,False,False,False,False,,False,[],"['familyMedicine', 'endodontics', 'dentistry', 'orthodontics']",,5.0,MEDIUM,[],Score 5.0/10. Issues: None
3340,Dr Ranjan's Diagnostic Realm,Agra,Uttar Pradesh,282004,27.2088356,78.01692963,"dr ranjan's diagnostic realm is listed as the address for dr. pankaj ranjan, radiologist, in agra, uttar pradesh, india. familymedicine radiology  proprietary organization micro enterprise for msme 2023-24 major activity is services (human health activities and medical practice activities) ",False,False,False,False,False,False,False,False,False,False,,False,[],"['familyMedicine', 'radiology']",,5.0,MEDIUM,[],Score 5.0/10. Issues: None
3341,Dr Ranjit Kumar Joshi Pediatrics Clinic,Bhubaneswar,Odisha,751007,20.28090668,85.85514832,"dr ranjit kumar joshi pediatrics clinic pediatrics familymedicine neonatologyperinatalmedicine  clinic hours are monday to saturday 6pm to 8pm pediatric clinic in bhubaneswar dr ranjit kumar joshi leads the department of pediatrics at apollo hospitals, bhubaneswar led by dr ranjit kumar joshi pediatric clinic bomikhal, bhubaneswar is located at acrux gokul plaza, bomikhal phone contact 8018094488 outpatient pediatric clinic offers mobile appointment booking via android and ios apps offers treatment for urinary tract infection in children offers treatment for allergies in children provides newborn care guidance as part of care of newborn offers mis-c treatment (post-covid syndrome) offers treatment for acute gastroenteritis in children provides information on condition of less milk provides outpatient pediatric treatment for acute gastroenteritis offers complementary feeding for babies provides outpatient pediatric treatment for allergies offers treatment for allergic rhinitis in children provides outpatient pediatric treatment for fever provides outpatient treatment for allergic rhinitis addresses mis-c (post-covid syndrome) in pediatrics provides care of newborns provides outpatient pediatric treatment for cough offers appointment booking via phone number 8018094488 offers treatment for cough in children provides outpatient pediatric treatment for asthma provides outpatient pediatric treatment for urinary tract infection in children offers treatment for asthma in children offers treatment for fever in children offers guidance on complementary feeding for babies",False,False,False,False,False,False,False,False,False,False,,False,[],"['pediatrics', 'familyMedicine', 'neonatologyPerinatalMedicine']",,5.0,MEDIUM,[],Score 5.0/10. Issues: None
3342,Dr Ranpise's Superspeciality Dental Clinic,Kamothe,Maharashtra,410209,19.01873398,73.08747864,"our medical care facility offers treatments from the best doctors in the field of dental surgeon, implantologist, prosthodontist . we like to think that we are an extraordinary practice th...read more dentistry familymedicine   ",False,False,False,False,False,False,False,False,False,True,1.0,False,[],"['dentistry', 'familyMedicine']",,6.0,MEDIUM,[],Score 6.0/10. Issues: None
3343,Dr Rao Plastic Surgery Centre,Gurugram,Haryana,122001,28.45586967,77.03692627,"nan plasticsurgery familymedicine  led by dr. udit bhanu rao operates as a plastic and cosmetic surgery center located in gurugram, haryana, india offers online booking ",False,False,False,False,False,False,False,False,False,False,,False,[],"['plasticSurgery', 'familyMedicine']",,5.0,MEDIUM,[],Score 5.0/10. Issues: None
3344,Dr Raos Clinic,Mumbai,Maharashtra,400004,18.95822525,72.81941223,nan familymedicine   ,False,False,False,False,False,False,False,False,False,False,,False,[],['familyMedicine'],,5.0,MEDIUM,[],Score 5.0/10. Issues: None
3345,Dr Rashid's Dental Care,Gorakhpur,Uttar Pradesh,273006,26.77135468,83.3843689,"dr rashid's dental care is governed by a group of highly talented individuals who come with a rich background of education and experience. familymedicine cosmeticbonding orthodontics prosthodontics cosmeticdentistry endodontics pediatricdentistry dentistry  [""pediatric dentistry program"",""cghs empanelled dental clinics"",""dental clinics"",""teeth whitening services"",""dental clinic offering a range of treatments including root canal therapy, braces, crowns and bridges, dental screening and prophylaxis, and oral rehabilitation"",""orthodontics services including invisalign"",""provides 24/7 dental services"",""dental hospitals"",""has 3 years in healthcare"",""doctors for dental implantation"",""dental implants program"",""dr. rashid ali is a dentist on staff at dr. rashid's dental care."",""outpatient dental services"",""public dental hospitals"",""dental x ray centres"",""diagnostic services"",""dental services at home"",""operates as a dental clinic in gorakhpur, uttar pradesh""] root canal treatment provides restorative dentistry broken teeth treatment provides child-friendly preventive dental care teeth pain treatment preventive care tmj treatment scaling and root planing dental screening and prophylaxis dental crown and bridges provides pediatric dentistry services oral rehabilitation provides fluoride treatments for kids root canal therapy (rct) conservative dentistry provides orthodontics orthognathic surgery surgery maxillofacial prosthetics cosmetic bonding dental implants dental cleanings provides pediatric fillings and restorations tmj disorder treatments pediatric dentistry gum care teeth infection treatment minimal invasive dentistry gum bleeding treatment offers invisalign clear braces provides routine dental checkups for children provides painless root canal treatment provides dental veneers dental braces fixing dental exams emergency dental care bridges crowns root canal therapy cosmetic dentistry offers cosmetic dentistry offers dental implants sedation dentistry offers crown and bridge ceramic crowns and bridges fixing restorative dentistry",False,False,False,False,False,False,False,True,False,False,1.0,False,[],"['familyMedicine', 'cosmeticBonding', 'orthodontics', 'prosthodontics', 'cosmeticDentistry', 'endodontics', 'pediatricDentistry', 'dentistry']",,4.0,LOW,['Claims 24/7 but fewer than 2 doctors listed'],Score 4.0/10. Issues: Claims 24/7 but fewer than 2 doctors listed
3346,Dr Rashmi Hospital,Mathura,Uttar Pradesh,281204,27.49701881,77.69363403,"the hospital was established with the goal to serve humanity, treat physical, emotional illness with best possible economic ways by highly qualified professionals. the hospital has emergency facilities, operation, normal delivery, ultrasound, pathology etc radiology gynecologyandobstetrics internalmedicine geriatricsinternalmedicine emergencymedicine pathology wheel chair accessible in car parking wheel chair accessible entrance and exit nursing care services staffed by obstetrician-gynecologist (obgyn) industry classification: health care and social assistance emergency facilities are available ultrasound imaging services available location: mathura, uttar pradesh, india obstetric and gynecologic services provided industry classification: nursing and residential care facilities pathology laboratory services available industry classification: nursing care facilities (skilled nursing facilities) provides pathology testing offers ultrasound imaging performs surgical operations provides normal delivery (vaginal birth)",False,False,False,False,False,False,False,False,False,False,,False,"['Wheel Chair Accessible In Car Parking', 'Wheel Chair Accessible Entrance And Exit']","['radiology', 'gynecologyAndObstetrics', 'internalMedicine', 'geriatricsInternalMedicine', 'emergencyMedicine', 'pathology']",,5.0,MEDIUM,[],Score 5.0/10. Issues: None
